province,country_region,lat,long,date,n,prev,diff
Hebei,Mainland China,38.0428,114.5149,2020-02-22T00:00:00Z,309,308,1
Hebei,Mainland China,38.0428,114.5149,2020-02-23T00:00:00Z,311,309,2
Hebei,Mainland China,38.0428,114.5149,2020-02-24T00:00:00Z,311,311,0
Hebei,Mainland China,38.0428,114.5149,2020-02-25T00:00:00Z,311,311,0
Hebei,Mainland China,38.0428,114.5149,2020-02-26T00:00:00Z,312,311,1
Hebei,Mainland China,38.0428,114.5149,2020-02-27T00:00:00Z,317,312,5
Hebei,Mainland China,38.0428,114.5149,2020-02-28T00:00:00Z,318,317,1
Hebei,Mainland China,38.0428,114.5149,2020-02-29T00:00:00Z,318,318,0
Hebei,Mainland China,38.0428,114.5149,2020-03-01T00:00:00Z,318,318,0
Hebei,Mainland China,38.0428,114.5149,2020-03-02T00:00:00Z,318,318,0
Hebei,Mainland China,38.0428,114.5149,2020-03-03T00:00:00Z,318,318,0
Fujian,Mainland China,26.0789,117.9874,2020-01-23T00:00:00Z,5,1,4
Fujian,Mainland China,26.0789,117.9874,2020-01-24T00:00:00Z,10,5,5
Fujian,Mainland China,26.0789,117.9874,2020-01-25T00:00:00Z,18,10,8
Fujian,Mainland China,26.0789,117.9874,2020-01-26T00:00:00Z,35,18,17
Fujian,Mainland China,26.0789,117.9874,2020-01-27T00:00:00Z,59,35,24
Fujian,Mainland China,26.0789,117.9874,2020-01-28T00:00:00Z,80,59,21
Fujian,Mainland China,26.0789,117.9874,2020-01-29T00:00:00Z,84,80,4
Fujian,Mainland China,26.0789,117.9874,2020-01-30T00:00:00Z,101,84,17
Fujian,Mainland China,26.0789,117.9874,2020-01-31T00:00:00Z,120,101,19
Fujian,Mainland China,26.0789,117.9874,2020-02-01T00:00:00Z,144,120,24
Fujian,Mainland China,26.0789,117.9874,2020-02-02T00:00:00Z,159,144,15
Fujian,Mainland China,26.0789,117.9874,2020-02-03T00:00:00Z,179,159,20
Fujian,Mainland China,26.0789,117.9874,2020-02-04T00:00:00Z,194,179,15
Fujian,Mainland China,26.0789,117.9874,2020-02-05T00:00:00Z,205,194,11
Fujian,Mainland China,26.0789,117.9874,2020-02-06T00:00:00Z,215,205,10
Fujian,Mainland China,26.0789,117.9874,2020-02-07T00:00:00Z,224,215,9
Fujian,Mainland China,26.0789,117.9874,2020-02-08T00:00:00Z,239,224,15
Fujian,Mainland China,26.0789,117.9874,2020-02-09T00:00:00Z,250,239,11
Fujian,Mainland China,26.0789,117.9874,2020-02-10T00:00:00Z,261,250,11
Fujian,Mainland China,26.0789,117.9874,2020-02-11T00:00:00Z,267,261,6
Fujian,Mainland China,26.0789,117.9874,2020-02-12T00:00:00Z,272,267,5
Fujian,Mainland China,26.0789,117.9874,2020-02-13T00:00:00Z,279,272,7
Fujian,Mainland China,26.0789,117.9874,2020-02-14T00:00:00Z,281,279,2
Fujian,Mainland China,26.0789,117.9874,2020-02-15T00:00:00Z,285,281,4
Fujian,Mainland China,26.0789,117.9874,2020-02-16T00:00:00Z,287,285,2
Fujian,Mainland China,26.0789,117.9874,2020-02-17T00:00:00Z,290,287,3
Fujian,Mainland China,26.0789,117.9874,2020-02-18T00:00:00Z,292,290,2
Fujian,Mainland China,26.0789,117.9874,2020-02-19T00:00:00Z,293,292,1
Fujian,Mainland China,26.0789,117.9874,2020-02-20T00:00:00Z,293,293,0
Fujian,Mainland China,26.0789,117.9874,2020-02-21T00:00:00Z,293,293,0
Fujian,Mainland China,26.0789,117.9874,2020-02-22T00:00:00Z,293,293,0
Fujian,Mainland China,26.0789,117.9874,2020-02-23T00:00:00Z,293,293,0
Fujian,Mainland China,26.0789,117.9874,2020-02-24T00:00:00Z,293,293,0
Fujian,Mainland China,26.0789,117.9874,2020-02-25T00:00:00Z,294,293,1
Fujian,Mainland China,26.0789,117.9874,2020-02-26T00:00:00Z,294,294,0
Fujian,Mainland China,26.0789,117.9874,2020-02-27T00:00:00Z,296,294,2
Fujian,Mainland China,26.0789,117.9874,2020-02-28T00:00:00Z,296,296,0
Fujian,Mainland China,26.0789,117.9874,2020-02-29T00:00:00Z,296,296,0
Fujian,Mainland China,26.0789,117.9874,2020-03-01T00:00:00Z,296,296,0
Fujian,Mainland China,26.0789,117.9874,2020-03-02T00:00:00Z,296,296,0
Fujian,Mainland China,26.0789,117.9874,2020-03-03T00:00:00Z,296,296,0
Guangxi,Mainland China,23.8298,108.7881,2020-01-23T00:00:00Z,5,2,3
Guangxi,Mainland China,23.8298,108.7881,2020-01-24T00:00:00Z,23,5,18
Guangxi,Mainland China,23.8298,108.7881,2020-01-25T00:00:00Z,23,23,0
Guangxi,Mainland China,23.8298,108.7881,2020-01-26T00:00:00Z,36,23,13
Guangxi,Mainland China,23.8298,108.7881,2020-01-27T00:00:00Z,46,36,10
Guangxi,Mainland China,23.8298,108.7881,2020-01-28T00:00:00Z,51,46,5
Guangxi,Mainland China,23.8298,108.7881,2020-01-29T00:00:00Z,58,51,7
Guangxi,Mainland China,23.8298,108.7881,2020-01-30T00:00:00Z,78,58,20
Guangxi,Mainland China,23.8298,108.7881,2020-01-31T00:00:00Z,87,78,9
Guangxi,Mainland China,23.8298,108.7881,2020-02-01T00:00:00Z,100,87,13
Guangxi,Mainland China,23.8298,108.7881,2020-02-02T00:00:00Z,111,100,11
Guangxi,Mainland China,23.8298,108.7881,2020-02-03T00:00:00Z,127,111,16
Guangxi,Mainland China,23.8298,108.7881,2020-02-04T00:00:00Z,139,127,12
Guangxi,Mainland China,23.8298,108.7881,2020-02-05T00:00:00Z,150,139,11
Guangxi,Mainland China,23.8298,108.7881,2020-02-06T00:00:00Z,168,150,18
Guangxi,Mainland China,23.8298,108.7881,2020-02-07T00:00:00Z,172,168,4
Guangxi,Mainland China,23.8298,108.7881,2020-02-08T00:00:00Z,183,172,11
Guangxi,Mainland China,23.8298,108.7881,2020-02-09T00:00:00Z,195,183,12
Guangxi,Mainland China,23.8298,108.7881,2020-02-10T00:00:00Z,210,195,15
Guangxi,Mainland China,23.8298,108.7881,2020-02-11T00:00:00Z,215,210,5
Guangxi,Mainland China,23.8298,108.7881,2020-02-12T00:00:00Z,222,215,7
Guangxi,Mainland China,23.8298,108.7881,2020-02-13T00:00:00Z,222,222,0
Guangxi,Mainland China,23.8298,108.7881,2020-02-14T00:00:00Z,226,222,4
Guangxi,Mainland China,23.8298,108.7881,2020-02-15T00:00:00Z,235,226,9
Guangxi,Mainland China,23.8298,108.7881,2020-02-16T00:00:00Z,237,235,2
Guangxi,Mainland China,23.8298,108.7881,2020-02-17T00:00:00Z,238,237,1
Guangxi,Mainland China,23.8298,108.7881,2020-02-18T00:00:00Z,242,238,4
Guangxi,Mainland China,23.8298,108.7881,2020-02-19T00:00:00Z,244,242,2
Guangxi,Mainland China,23.8298,108.7881,2020-02-20T00:00:00Z,245,244,1
Guangxi,Mainland China,23.8298,108.7881,2020-02-21T00:00:00Z,246,245,1
Guangxi,Mainland China,23.8298,108.7881,2020-02-22T00:00:00Z,249,246,3
Guangxi,Mainland China,23.8298,108.7881,2020-02-23T00:00:00Z,249,249,0
Guangxi,Mainland China,23.8298,108.7881,2020-02-24T00:00:00Z,251,249,2
Guangxi,Mainland China,23.8298,108.7881,2020-02-25T00:00:00Z,252,251,1
Guangxi,Mainland China,23.8298,108.7881,2020-02-26T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-02-27T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-02-28T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-02-29T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-03-01T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-03-02T00:00:00Z,252,252,0
Guangxi,Mainland China,23.8298,108.7881,2020-03-03T00:00:00Z,252,252,0
Shaanxi,Mainland China,35.1917,108.8701,2020-01-23T00:00:00Z,3,0,3
Shaanxi,Mainland China,35.1917,108.8701,2020-01-24T00:00:00Z,5,3,2
Shaanxi,Mainland China,35.1917,108.8701,2020-01-25T00:00:00Z,15,5,10
Shaanxi,Mainland China,35.1917,108.8701,2020-01-26T00:00:00Z,22,15,7
Shaanxi,Mainland China,35.1917,108.8701,2020-01-27T00:00:00Z,35,22,13
Shaanxi,Mainland China,35.1917,108.8701,2020-01-28T00:00:00Z,46,35,11
Shaanxi,Mainland China,35.1917,108.8701,2020-01-29T00:00:00Z,56,46,10
Shaanxi,Mainland China,35.1917,108.8701,2020-01-30T00:00:00Z,63,56,7
Shaanxi,Mainland China,35.1917,108.8701,2020-01-31T00:00:00Z,87,63,24
Shaanxi,Mainland China,35.1917,108.8701,2020-02-01T00:00:00Z,101,87,14
Shaanxi,Mainland China,35.1917,108.8701,2020-02-02T00:00:00Z,116,101,15
Shaanxi,Mainland China,35.1917,108.8701,2020-02-03T00:00:00Z,128,116,12
Shaanxi,Mainland China,35.1917,108.8701,2020-02-04T00:00:00Z,142,128,14
Shaanxi,Mainland China,35.1917,108.8701,2020-02-05T00:00:00Z,165,142,23
Shaanxi,Mainland China,35.1917,108.8701,2020-02-06T00:00:00Z,173,165,8
Shaanxi,Mainland China,35.1917,108.8701,2020-02-07T00:00:00Z,184,173,11
Shaanxi,Mainland China,35.1917,108.8701,2020-02-08T00:00:00Z,195,184,11
Shaanxi,Mainland China,35.1917,108.8701,2020-02-09T00:00:00Z,208,195,13
Shaanxi,Mainland China,35.1917,108.8701,2020-02-10T00:00:00Z,213,208,5
Shaanxi,Mainland China,35.1917,108.8701,2020-02-11T00:00:00Z,219,213,6
Shaanxi,Mainland China,35.1917,108.8701,2020-02-12T00:00:00Z,225,219,6
Shaanxi,Mainland China,35.1917,108.8701,2020-02-13T00:00:00Z,229,225,4
Shaanxi,Mainland China,35.1917,108.8701,2020-02-14T00:00:00Z,230,229,1
Shaanxi,Mainland China,35.1917,108.8701,2020-02-15T00:00:00Z,232,230,2
Shaanxi,Mainland China,35.1917,108.8701,2020-02-16T00:00:00Z,236,232,4
Shaanxi,Mainland China,35.1917,108.8701,2020-02-17T00:00:00Z,240,236,4
Shaanxi,Mainland China,35.1917,108.8701,2020-02-18T00:00:00Z,240,240,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-19T00:00:00Z,242,240,2
Shaanxi,Mainland China,35.1917,108.8701,2020-02-20T00:00:00Z,245,242,3
Shaanxi,Mainland China,35.1917,108.8701,2020-02-21T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-22T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-23T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-24T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-25T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-26T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-27T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-28T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-02-29T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-03-01T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-03-02T00:00:00Z,245,245,0
Shaanxi,Mainland China,35.1917,108.8701,2020-03-03T00:00:00Z,245,245,0
Yunnan,Mainland China,24.974,101.487,2020-01-23T00:00:00Z,2,1,1
Yunnan,Mainland China,24.974,101.487,2020-01-24T00:00:00Z,5,2,3
Yunnan,Mainland China,24.974,101.487,2020-01-25T00:00:00Z,11,5,6
Yunnan,Mainland China,24.974,101.487,2020-01-26T00:00:00Z,16,11,5
Yunnan,Mainland China,24.974,101.487,2020-01-27T00:00:00Z,26,16,10
Yunnan,Mainland China,24.974,101.487,2020-01-28T00:00:00Z,44,26,18
Yunnan,Mainland China,24.974,101.487,2020-01-29T00:00:00Z,55,44,11
Yunnan,Mainland China,24.974,101.487,2020-01-30T00:00:00Z,70,55,15
Yunnan,Mainland China,24.974,101.487,2020-01-31T00:00:00Z,83,70,13
Yunnan,Mainland China,24.974,101.487,2020-02-01T00:00:00Z,93,83,10
Yunnan,Mainland China,24.974,101.487,2020-02-02T00:00:00Z,105,93,12
Yunnan,Mainland China,24.974,101.487,2020-02-03T00:00:00Z,117,105,12
Yunnan,Mainland China,24.974,101.487,2020-02-04T00:00:00Z,122,117,5
Yunnan,Mainland China,24.974,101.487,2020-02-05T00:00:00Z,128,122,6
Yunnan,Mainland China,24.974,101.487,2020-02-06T00:00:00Z,133,128,5
Yunnan,Mainland China,24.974,101.487,2020-02-07T00:00:00Z,138,133,5
Yunnan,Mainland China,24.974,101.487,2020-02-08T00:00:00Z,138,138,0
Yunnan,Mainland China,24.974,101.487,2020-02-09T00:00:00Z,141,138,3
Yunnan,Mainland China,24.974,101.487,2020-02-10T00:00:00Z,149,141,8
Yunnan,Mainland China,24.974,101.487,2020-02-11T00:00:00Z,153,149,4
Yunnan,Mainland China,24.974,101.487,2020-02-12T00:00:00Z,154,153,1
Yunnan,Mainland China,24.974,101.487,2020-02-13T00:00:00Z,156,154,2
Yunnan,Mainland China,24.974,101.487,2020-02-14T00:00:00Z,162,156,6
Yunnan,Mainland China,24.974,101.487,2020-02-15T00:00:00Z,168,162,6
Yunnan,Mainland China,24.974,101.487,2020-02-16T00:00:00Z,171,168,3
Yunnan,Mainland China,24.974,101.487,2020-02-17T00:00:00Z,171,171,0
Yunnan,Mainland China,24.974,101.487,2020-02-18T00:00:00Z,172,171,1
Yunnan,Mainland China,24.974,101.487,2020-02-19T00:00:00Z,172,172,0
Yunnan,Mainland China,24.974,101.487,2020-02-20T00:00:00Z,174,172,2
Yunnan,Mainland China,24.974,101.487,2020-02-21T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-22T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-23T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-24T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-25T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-26T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-27T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-28T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-02-29T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-01T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-02T00:00:00Z,174,174,0
Yunnan,Mainland China,24.974,101.487,2020-03-03T00:00:00Z,174,174,0
Hainan,Mainland China,19.1959,109.7453,2020-01-23T00:00:00Z,5,4,1
Hainan,Mainland China,19.1959,109.7453,2020-01-24T00:00:00Z,8,5,3
Hainan,Mainland China,19.1959,109.7453,2020-01-25T00:00:00Z,19,8,11
Hainan,Mainland China,19.1959,109.7453,2020-01-26T00:00:00Z,22,19,3
Hainan,Mainland China,19.1959,109.7453,2020-01-27T00:00:00Z,33,22,11
Hainan,Mainland China,19.1959,109.7453,2020-01-28T00:00:00Z,40,33,7
Hainan,Mainland China,19.1959,109.7453,2020-01-29T00:00:00Z,43,40,3
Hainan,Mainland China,19.1959,109.7453,2020-01-30T00:00:00Z,46,43,3
Hainan,Mainland China,19.1959,109.7453,2020-01-31T00:00:00Z,52,46,6
Hainan,Mainland China,19.1959,109.7453,2020-02-01T00:00:00Z,62,52,10
Hainan,Mainland China,19.1959,109.7453,2020-02-02T00:00:00Z,64,62,2
Hainan,Mainland China,19.1959,109.7453,2020-02-03T00:00:00Z,72,64,8
Hainan,Mainland China,19.1959,109.7453,2020-02-04T00:00:00Z,80,72,8
Hainan,Mainland China,19.1959,109.7453,2020-02-05T00:00:00Z,99,80,19
Hainan,Mainland China,19.1959,109.7453,2020-02-06T00:00:00Z,106,99,7
Hainan,Mainland China,19.1959,109.7453,2020-02-07T00:00:00Z,117,106,11
Hainan,Mainland China,19.1959,109.7453,2020-02-08T00:00:00Z,124,117,7
Hainan,Mainland China,19.1959,109.7453,2020-02-09T00:00:00Z,131,124,7
Hainan,Mainland China,19.1959,109.7453,2020-02-10T00:00:00Z,138,131,7
Hainan,Mainland China,19.1959,109.7453,2020-02-11T00:00:00Z,144,138,6
Hainan,Mainland China,19.1959,109.7453,2020-02-12T00:00:00Z,157,144,13
Hainan,Mainland China,19.1959,109.7453,2020-02-13T00:00:00Z,157,157,0
Hainan,Mainland China,19.1959,109.7453,2020-02-14T00:00:00Z,159,157,2
Hainan,Mainland China,19.1959,109.7453,2020-02-15T00:00:00Z,162,159,3
Hainan,Mainland China,19.1959,109.7453,2020-02-16T00:00:00Z,162,162,0
Hainan,Mainland China,19.1959,109.7453,2020-02-17T00:00:00Z,163,162,1
Hainan,Mainland China,19.1959,109.7453,2020-02-18T00:00:00Z,163,163,0
Hainan,Mainland China,19.1959,109.7453,2020-02-19T00:00:00Z,168,163,5
Hainan,Mainland China,19.1959,109.7453,2020-02-20T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-21T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-22T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-23T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-24T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-25T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-26T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-27T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-28T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-02-29T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-03-01T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-03-02T00:00:00Z,168,168,0
Hainan,Mainland China,19.1959,109.7453,2020-03-03T00:00:00Z,168,168,0
Guizhou,Mainland China,26.8154,106.8748,2020-01-23T00:00:00Z,3,1,2
Guizhou,Mainland China,26.8154,106.8748,2020-01-24T00:00:00Z,3,3,0
Guizhou,Mainland China,26.8154,106.8748,2020-01-25T00:00:00Z,4,3,1
Guizhou,Mainland China,26.8154,106.8748,2020-01-26T00:00:00Z,5,4,1
Guizhou,Mainland China,26.8154,106.8748,2020-01-27T00:00:00Z,7,5,2
Guizhou,Mainland China,26.8154,106.8748,2020-01-28T00:00:00Z,9,7,2
Guizhou,Mainland China,26.8154,106.8748,2020-01-29T00:00:00Z,9,9,0
Guizhou,Mainland China,26.8154,106.8748,2020-01-30T00:00:00Z,12,9,3
Guizhou,Mainland China,26.8154,106.8748,2020-01-31T00:00:00Z,29,12,17
Guizhou,Mainland China,26.8154,106.8748,2020-02-01T00:00:00Z,29,29,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-02T00:00:00Z,38,29,9
Guizhou,Mainland China,26.8154,106.8748,2020-02-03T00:00:00Z,46,38,8
Guizhou,Mainland China,26.8154,106.8748,2020-02-04T00:00:00Z,58,46,12
Guizhou,Mainland China,26.8154,106.8748,2020-02-05T00:00:00Z,64,58,6
Guizhou,Mainland China,26.8154,106.8748,2020-02-06T00:00:00Z,71,64,7
Guizhou,Mainland China,26.8154,106.8748,2020-02-07T00:00:00Z,81,71,10
Guizhou,Mainland China,26.8154,106.8748,2020-02-08T00:00:00Z,89,81,8
Guizhou,Mainland China,26.8154,106.8748,2020-02-09T00:00:00Z,99,89,10
Guizhou,Mainland China,26.8154,106.8748,2020-02-10T00:00:00Z,109,99,10
Guizhou,Mainland China,26.8154,106.8748,2020-02-11T00:00:00Z,127,109,18
Guizhou,Mainland China,26.8154,106.8748,2020-02-12T00:00:00Z,133,127,6
Guizhou,Mainland China,26.8154,106.8748,2020-02-13T00:00:00Z,135,133,2
Guizhou,Mainland China,26.8154,106.8748,2020-02-14T00:00:00Z,140,135,5
Guizhou,Mainland China,26.8154,106.8748,2020-02-15T00:00:00Z,143,140,3
Guizhou,Mainland China,26.8154,106.8748,2020-02-16T00:00:00Z,144,143,1
Guizhou,Mainland China,26.8154,106.8748,2020-02-17T00:00:00Z,146,144,2
Guizhou,Mainland China,26.8154,106.8748,2020-02-18T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-19T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-20T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-21T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-22T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-23T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-24T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-25T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-26T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-27T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-28T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-02-29T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-03-01T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-03-02T00:00:00Z,146,146,0
Guizhou,Mainland China,26.8154,106.8748,2020-03-03T00:00:00Z,146,146,0
Tianjin,Mainland China,39.3054,117.323,2020-01-23T00:00:00Z,4,4,0
Tianjin,Mainland China,39.3054,117.323,2020-01-24T00:00:00Z,8,4,4
Tianjin,Mainland China,39.3054,117.323,2020-01-25T00:00:00Z,10,8,2
Tianjin,Mainland China,39.3054,117.323,2020-01-26T00:00:00Z,14,10,4
Tianjin,Mainland China,39.3054,117.323,2020-01-27T00:00:00Z,23,14,9
Tianjin,Mainland China,39.3054,117.323,2020-01-28T00:00:00Z,24,23,1
Tianjin,Mainland China,39.3054,117.323,2020-01-29T00:00:00Z,27,24,3
Tianjin,Mainland China,39.3054,117.323,2020-01-30T00:00:00Z,31,27,4
Tianjin,Mainland China,39.3054,117.323,2020-01-31T00:00:00Z,32,31,1
Tianjin,Mainland China,39.3054,117.323,2020-02-01T00:00:00Z,41,32,9
Tianjin,Mainland China,39.3054,117.323,2020-02-02T00:00:00Z,48,41,7
Tianjin,Mainland China,39.3054,117.323,2020-02-03T00:00:00Z,60,48,12
Tianjin,Mainland China,39.3054,117.323,2020-02-04T00:00:00Z,67,60,7
Tianjin,Mainland China,39.3054,117.323,2020-02-05T00:00:00Z,69,67,2
Tianjin,Mainland China,39.3054,117.323,2020-02-06T00:00:00Z,79,69,10
Tianjin,Mainland China,39.3054,117.323,2020-02-07T00:00:00Z,81,79,2
Tianjin,Mainland China,39.3054,117.323,2020-02-08T00:00:00Z,88,81,7
Tianjin,Mainland China,39.3054,117.323,2020-02-09T00:00:00Z,91,88,3
Tianjin,Mainland China,39.3054,117.323,2020-02-10T00:00:00Z,95,91,4
Tianjin,Mainland China,39.3054,117.323,2020-02-11T00:00:00Z,106,95,11
Tianjin,Mainland China,39.3054,117.323,2020-02-12T00:00:00Z,112,106,6
Tianjin,Mainland China,39.3054,117.323,2020-02-13T00:00:00Z,119,112,7
Tianjin,Mainland China,39.3054,117.323,2020-02-14T00:00:00Z,120,119,1
Tianjin,Mainland China,39.3054,117.323,2020-02-15T00:00:00Z,122,120,2
Tianjin,Mainland China,39.3054,117.323,2020-02-16T00:00:00Z,124,122,2
Tianjin,Mainland China,39.3054,117.323,2020-02-17T00:00:00Z,125,124,1
Tianjin,Mainland China,39.3054,117.323,2020-02-18T00:00:00Z,128,125,3
Tianjin,Mainland China,39.3054,117.323,2020-02-19T00:00:00Z,130,128,2
Tianjin,Mainland China,39.3054,117.323,2020-02-20T00:00:00Z,131,130,1
Tianjin,Mainland China,39.3054,117.323,2020-02-21T00:00:00Z,132,131,1
Tianjin,Mainland China,39.3054,117.323,2020-02-22T00:00:00Z,135,132,3
Tianjin,Mainland China,39.3054,117.323,2020-02-23T00:00:00Z,135,135,0
Tianjin,Mainland China,39.3054,117.323,2020-02-24T00:00:00Z,135,135,0
Tianjin,Mainland China,39.3054,117.323,2020-02-25T00:00:00Z,135,135,0
Tianjin,Mainland China,39.3054,117.323,2020-02-26T00:00:00Z,135,135,0
Tianjin,Mainland China,39.3054,117.323,2020-02-27T00:00:00Z,136,135,1
Tianjin,Mainland China,39.3054,117.323,2020-02-28T00:00:00Z,136,136,0
Tianjin,Mainland China,39.3054,117.323,2020-02-29T00:00:00Z,136,136,0
Tianjin,Mainland China,39.3054,117.323,2020-03-01T00:00:00Z,136,136,0
Tianjin,Mainland China,39.3054,117.323,2020-03-02T00:00:00Z,136,136,0
Tianjin,Mainland China,39.3054,117.323,2020-03-03T00:00:00Z,136,136,0
Shanxi,Mainland China,37.5777,112.2922,2020-01-23T00:00:00Z,1,1,0
Shanxi,Mainland China,37.5777,112.2922,2020-01-24T00:00:00Z,1,1,0
Shanxi,Mainland China,37.5777,112.2922,2020-01-25T00:00:00Z,6,1,5
Shanxi,Mainland China,37.5777,112.2922,2020-01-26T00:00:00Z,9,6,3
Shanxi,Mainland China,37.5777,112.2922,2020-01-27T00:00:00Z,13,9,4
Shanxi,Mainland China,37.5777,112.2922,2020-01-28T00:00:00Z,27,13,14
Shanxi,Mainland China,37.5777,112.2922,2020-01-29T00:00:00Z,27,27,0
Shanxi,Mainland China,37.5777,112.2922,2020-01-30T00:00:00Z,35,27,8
Shanxi,Mainland China,37.5777,112.2922,2020-01-31T00:00:00Z,39,35,4
Shanxi,Mainland China,37.5777,112.2922,2020-02-01T00:00:00Z,47,39,8
Shanxi,Mainland China,37.5777,112.2922,2020-02-02T00:00:00Z,66,47,19
Shanxi,Mainland China,37.5777,112.2922,2020-02-03T00:00:00Z,74,66,8
Shanxi,Mainland China,37.5777,112.2922,2020-02-04T00:00:00Z,81,74,7
Shanxi,Mainland China,37.5777,112.2922,2020-02-05T00:00:00Z,81,81,0
